Filename,Line number,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
VentilatedSlab.cc,1104,"""Zone Ventilated Slab Coil Total Cooling Energy""",,OutputProcessor::Unit::J,VentSlab( Item ).TotCoolCoilEnergy,"""System""","""Sum"""
VentilatedSlab.cc,1105,"""Zone Ventilated Slab Coil Sensible Cooling Rate""",,OutputProcessor::Unit::W,VentSlab( Item ).SensCoolCoilPower,"""System""","""Average"""
VentilatedSlab.cc,1106,"""Zone Ventilated Slab Coil Sensible Cooling Energy""",,OutputProcessor::Unit::J,VentSlab( Item ).SensCoolCoilEnergy,"""System""","""Sum"""
VentilatedSlab.cc,1107,"""Zone Ventilated Slab Coil Latent Cooling Rate""",,OutputProcessor::Unit::W,VentSlab( Item ).LateCoolCoilPower,"""System""","""Average"""
VentilatedSlab.cc,1108,"""Zone Ventilated Slab Coil Latent Cooling Energy""",,OutputProcessor::Unit::J,VentSlab( Item ).LateCoolCoilEnergy,"""System""","""Sum"""
VentilatedSlab.cc,1109,"""Zone Ventilated Slab Air Mass Flow Rate""",,OutputProcessor::Unit::kg_s,VentSlab( Item ).AirMassFlowRate,"""System""","""Average"""
VentilatedSlab.cc,1110,"""Zone Ventilated Slab Fan Electric Power""",,OutputProcessor::Unit::W,VentSlab( Item ).ElecFanPower,"""System""","""Average"""
VentilatedSlab.cc,1112,"""Zone Ventilated Slab Fan Electric Energy""",,OutputProcessor::Unit::J,VentSlab( Item ).ElecFanEnergy,"""System""","""Sum"""
VentilatedSlab.cc,1113,"""Zone Ventilated Slab Inlet Air Temperature""",,OutputProcessor::Unit::C,VentSlab( Item ).SlabInTemp,"""System""","""Average"""
VentilatedSlab.cc,1114,"""Zone Ventilated Slab Outlet Air Temperature""",,OutputProcessor::Unit::C,VentSlab( Item ).SlabOutTemp,"""System""","""Average"""
VentilatedSlab.cc,1115,"""Zone Ventilated Slab Zone Inlet Air Temperature""",,OutputProcessor::Unit::C,VentSlab( Item ).ZoneInletTemp,"""System""","""Average"""
VentilatedSlab.cc,1116,"""Zone Ventilated Slab Return Air Temperature""",,OutputProcessor::Unit::C,VentSlab( Item ).ReturnAirTemp,"""System""","""Average"""
VentilatedSlab.cc,1117,"""Zone Ventilated Slab Fan Outlet Air Temperature""",,OutputProcessor::Unit::C,VentSlab( Item ).FanOutletTemp,"""System""","""Average"""
VentilatedSlab.cc,1118,"""Zone Ventilated Slab Fan Availability Status""",,OutputProcessor::Unit::None,VentSlab( Item ).AvailStatus,"""System""","""Average"""
WaterCoils.cc,562,"""Heating Coil Heating Energy""",,OutputProcessor::Unit::J,WaterCoil( CoilNum ).TotWaterHeatingCoilEnergy,"""System""","""Sum"""
WaterCoils.cc,563,"""Heating Coil Source Side Heat Transfer Energy""",,OutputProcessor::Unit::J,WaterCoil( CoilNum ).TotWaterHeatingCoilEnergy,"""System""","""Sum"""
WaterCoils.cc,564,"""Heating Coil Heating Rate""",,OutputProcessor::Unit::W,WaterCoil( CoilNum ).TotWaterHeatingCoilRate,"""System""","""Average"""
WaterCoils.cc,565,"""Heating Coil U Factor Times Area Value""",,OutputProcessor::Unit::W_K,WaterCoil( CoilNum ).UACoilVariable,"""System""","""Average"""
WaterCoils.cc,671,"""Cooling Coil Total Cooling Energy""",,OutputProcessor::Unit::J,WaterCoil( CoilNum ).TotWaterCoolingCoilEnergy,"""System""","""Sum"""
WaterCoils.cc,672,"""Cooling Coil Source Side Heat Transfer Energy""",,OutputProcessor::Unit::J,WaterCoil( CoilNum ).TotWaterCoolingCoilEnergy,"""System""","""Sum"""
WaterCoils.cc,673,"""Cooling Coil Sensible Cooling Energy""",,OutputProcessor::Unit::J,WaterCoil( CoilNum ).SenWaterCoolingCoilEnergy,"""System""","""Sum"""
WaterCoils.cc,674,"""Cooling Coil Total Cooling Rate""",,OutputProcessor::Unit::W,WaterCoil( CoilNum ).TotWaterCoolingCoilRate,"""System""","""Average"""
WaterCoils.cc,675,"""Cooling Coil Sensible Cooling Rate""",,OutputProcessor::Unit::W,WaterCoil( CoilNum ).SenWaterCoolingCoilRate,"""System""","""Average"""
WaterCoils.cc,679,"""Cooling Coil Condensate Volume Flow Rate""",,OutputProcessor::Unit::m3_s,WaterCoil( CoilNum ).CondensateVdot,"""System""","""Average"""
WaterCoils.cc,680,"""Cooling Coil Condensate Volume""",,OutputProcessor::Unit::m3,WaterCoil( CoilNum ).CondensateVol,"""System""","""Sum"""
WaterCoils.cc,790,"""Cooling Coil Total Cooling Energy""",,OutputProcessor::Unit::J,WaterCoil( CoilNum ).TotWaterCoolingCoilEnergy,"""System""","""Sum"""
WaterCoils.cc,791,"""Cooling Coil Source Side Heat Transfer Energy""",,OutputProcessor::Unit::J,WaterCoil( CoilNum ).TotWaterCoolingCoilEnergy,"""System""","""Sum"""
WaterCoils.cc,792,"""Cooling Coil Sensible Cooling Energy""",,OutputProcessor::Unit::J,WaterCoil( CoilNum ).SenWaterCoolingCoilEnergy,"""System""","""Sum"""
WaterCoils.cc,793,"""Cooling Coil Total Cooling Rate""",,OutputProcessor::Unit::W,WaterCoil( CoilNum ).TotWaterCoolingCoilRate,"""System""","""Average"""
WaterCoils.cc,794,"""Cooling Coil Sensible Cooling Rate""",,OutputProcessor::Unit::W,WaterCoil( CoilNum ).SenWaterCoolingCoilRate,"""System""","""Average"""
WaterCoils.cc,795,"""Cooling Coil Wetted Area Fraction""",,OutputProcessor::Unit::None,WaterCoil( CoilNum ).SurfAreaWetFraction,"""System""","""Average"""
WaterCoils.cc,799,"""Cooling Coil Condensate Volume Flow Rate""",,OutputProcessor::Unit::m3_s,WaterCoil( CoilNum ).CondensateVdot,"""System""","""Average"""
WaterCoils.cc,800,"""Cooling Coil Condensate Volume""",,OutputProcessor::Unit::m3,WaterCoil( CoilNum ).CondensateVol,"""System""","""Sum"""
WaterManager.cc,807,"""Water System Storage Tank Volume""",,OutputProcessor::Unit::m3,WaterStorage( Item ).ThisTimeStepVolume,"""System""","""Average"""
WaterManager.cc,808,"""Water System Storage Tank Net Volume Flow Rate""",,OutputProcessor::Unit::m3_s,WaterStorage( Item ).NetVdot,"""System""","""Average"""
WaterManager.cc,809,"""Water System Storage Tank Inlet Volume Flow Rate""",,OutputProcessor::Unit::m3_s,WaterStorage( Item ).VdotToTank,"""System""","""Average"""
WaterManager.cc,810,"""Water System Storage Tank Outlet Volume Flow Rate""",,OutputProcessor::Unit::m3_s,WaterStorage( Item ).VdotFromTank,"""System""","""Average"""
WaterManager.cc,811,"""Water System Storage Tank Mains Water Volume""",,OutputProcessor::Unit::m3,WaterStorage( Item ).MainsDrawVol,"""System""","""Sum"""
WaterManager.cc,812,"""Water System Storage Tank Mains Water Volume Flow Rate""",,OutputProcessor::Unit::m3_s,WaterStorage( Item ).MainsDrawVdot,"""System""","""Average"""
WaterManager.cc,813,"""Water System Storage Tank Water Temperature""",,OutputProcessor::Unit::C,WaterStorage( Item ).Twater,"""System""","""Average"""
WaterManager.cc,814,"""Water System Storage Tank Overflow Volume Flow Rate""",,OutputProcessor::Unit::m3_s,WaterStorage( Item ).VdotOverflow,"""System""","""Average"""
WaterManager.cc,816,"""Water System Storage Tank Overflow Water Volume""",,OutputProcessor::Unit::m3,WaterStorage( Item ).VolOverflow,"""System""","""Sum"""
WaterManager.cc,822,"""Water System Storage Tank Overflow Water Volume""",,OutputProcessor::Unit::m3,WaterStorage( Item ).VolOverflow,"""System""","""Sum"""
WaterManager.cc,825,"""Water System Storage Tank Overflow Temperature""",,OutputProcessor::Unit::C,WaterStorage( Item ).TwaterOverflow,"""System""","""Average"""
WaterManager.cc,830,"""Site Precipitation Rate""",,OutputProcessor::Unit::m_s,RainFall.CurrentRate,"""System""","""Average"""
WaterManager.cc,831,"""Site Precipitation Depth""",,OutputProcessor::Unit::m,RainFall.CurrentAmount,"""System""","""Sum"""
WaterManager.cc,835,"""Water System Roof Irrigation Scheduled Depth""",,OutputProcessor::Unit::m,Irrigation.ScheduledAmount,"""System""","""Sum"""
WaterManager.cc,836,"""Water System Roof Irrigation Actual Depth""",,OutputProcessor::Unit::m,Irrigation.ActualAmount,"""System""","""Sum"""
WaterManager.cc,840,"""Water System Rainwater Collector Volume Flow Rate""",,OutputProcessor::Unit::m3_s,RainCollector( Item ).VdotAvail,"""System""","""Average"""
WaterManager.cc,841,"""Water System Rainwater Collector Volume""",,OutputProcessor::Unit::m3,RainCollector( Item ).VolCollected,"""System""","""Sum"""
WaterManager.cc,846,"""Water System Groundwater Well Requested Volume Flow Rate""",,OutputProcessor::Unit::m3_s,GroundwaterWell( Item ).VdotRequest,"""System""","""Average"""
WaterManager.cc,847,"""Water System Groundwater Well Volume Flow Rate""",,OutputProcessor::Unit::m3_s,GroundwaterWell( Item ).VdotDelivered,"""System""","""Average"""
WaterManager.cc,848,"""Water System Groundwater Well Volume""",,OutputProcessor::Unit::m3,GroundwaterWell( Item ).VolDelivered,"""System""","""Sum"""
WaterManager.cc,849,"""Water System Groundwater Well Pump Electric Power""",,OutputProcessor::Unit::W,GroundwaterWell( Item ).PumpPower,"""System""","""Average"""
WaterManager.cc,850,"""Water System Groundwater Well Pump Electric Energy""",,OutputProcessor::Unit::J,GroundwaterWell( Item ).PumpEnergy,"""System""","""Sum"""
WaterThermalTanks.cc,4481,"""Water Heater Tank Temperature""",,OutputProcessor::Unit::C,WaterThermalTank( WaterThermalTankNum ).TankTempAvg,"""System""","""Average"""
WaterThermalTanks.cc,4483,"""Water Heater Final Tank Temperature""",,OutputProcessor::Unit::C,WaterThermalTank( WaterThermalTankNum ).TankTemp,"""System""","""Average"""
WaterThermalTanks.cc,4485,"""Water Heater Heat Loss Rate""",,OutputProcessor::Unit::W,WaterThermalTank( WaterThermalTankNum ).LossRate,"""System""","""Average"""
WaterThermalTanks.cc,4486,"""Water Heater Heat Loss Energy""",,OutputProcessor::Unit::J,WaterThermalTank( WaterThermalTankNum ).LossEnergy,"""System""","""Sum"""
WaterThermalTanks.cc,4488,"""Water Heater Use Side Mass Flow Rate""",,OutputProcessor::Unit::kg_s,WaterThermalTank( WaterThermalTankNum ).UseMassFlowRate,"""System""","""Average"""
WaterThermalTanks.cc,4490,"""Water Heater Use Side Inlet Temperature""",,OutputProcessor::Unit::C,WaterThermalTank( WaterThermalTankNum ).UseInletTemp,"""System""","""Average"""
WaterThermalTanks.cc,4492,"""Water Heater Use Side Outlet Temperature""",,OutputProcessor::Unit::C,WaterThermalTank( WaterThermalTankNum ).UseOutletTemp,"""System""","""Average"""
WaterThermalTanks.cc,4494,"""Water Heater Use Side Heat Transfer Rate""",,OutputProcessor::Unit::W,WaterThermalTank( WaterThermalTankNum ).UseRate,"""System""","""Average"""
WaterThermalTanks.cc,4495,"""Water Heater Use Side Heat Transfer Energy""",,OutputProcessor::Unit::J,WaterThermalTank( WaterThermalTankNum ).UseEnergy,"""System""","""Sum"""
WaterThermalTanks.cc,4497,"""Water Heater Source Side Mass Flow Rate""",,OutputProcessor::Unit::kg_s,WaterThermalTank( WaterThermalTankNum ).SourceMassFlowRate,"""System""","""Average"""
WaterThermalTanks.cc,4499,"""Water Heater Source Side Inlet Temperature""",,OutputProcessor::Unit::C,WaterThermalTank( WaterThermalTankNum ).SourceInletTemp,"""System""","""Average"""
WaterThermalTanks.cc,4501,"""Water Heater Source Side Outlet Temperature""",,OutputProcessor::Unit::C,WaterThermalTank( WaterThermalTankNum ).SourceOutletTemp,"""System""","""Average"""
WaterThermalTanks.cc,4503,"""Water Heater Source Side Heat Transfer Rate""",,OutputProcessor::Unit::W,WaterThermalTank( WaterThermalTankNum ).SourceRate,"""System""","""Average"""
WaterThermalTanks.cc,4504,"""Water Heater Source Side Heat Transfer Energy""",,OutputProcessor::Unit::J,WaterThermalTank( WaterThermalTankNum ).SourceEnergy,"""System""","""Sum"""
WaterThermalTanks.cc,4506,"""Water Heater Off Cycle Parasitic Tank Heat Transfer Rate""",,OutputProcessor::Unit::W,WaterThermalTank( WaterThermalTankNum ).OffCycParaRateToTank,"""System""","""Average"""
WaterThermalTanks.cc,4507,"""Water Heater Off Cycle Parasitic Tank Heat Transfer Energy""",,OutputProcessor::Unit::J,WaterThermalTank( WaterThermalTankNum ).OffCycParaEnergyToTank,"""System""","""Sum"""
WaterThermalTanks.cc,4509,"""Water Heater On Cycle Parasitic Tank Heat Transfer Rate""",,OutputProcessor::Unit::W,WaterThermalTank( WaterThermalTankNum ).OnCycParaRateToTank,"""System""","""Average"""
WaterThermalTanks.cc,4510,"""Water Heater On Cycle Parasitic Tank Heat Transfer Energy""",,OutputProcessor::Unit::J,WaterThermalTank( WaterThermalTankNum ).OnCycParaEnergyToTank,"""System""","""Sum"""
WaterThermalTanks.cc,4512,"""Water Heater Total Demand Heat Transfer Rate""",,OutputProcessor::Unit::W,WaterThermalTank( WaterThermalTankNum ).TotalDemandRate,"""System""","""Average"""
WaterThermalTanks.cc,4513,"""Water Heater Total Demand Heat Transfer Energy""",,OutputProcessor::Unit::J,WaterThermalTank( WaterThermalTankNum ).TotalDemandEnergy,"""System""","""Sum"""
WaterThermalTanks.cc,4515,"""Water Heater Heating Rate""",,OutputProcessor::Unit::W,WaterThermalTank( WaterThermalTankNum ).HeaterRate,"""System""","""Average"""
WaterThermalTanks.cc,4516,"""Water Heater Heating Energy""",,OutputProcessor::Unit::J,WaterThermalTank( WaterThermalTankNum ).HeaterEnergy,"""System""","""Sum"""
WaterThermalTanks.cc,4518,"""Water Heater Unmet Demand Heat Transfer Rate""",,OutputProcessor::Unit::W,WaterThermalTank( WaterThermalTankNum ).UnmetRate,"""System""","""Average"""
WaterThermalTanks.cc,4519,"""Water Heater Unmet Demand Heat Transfer Energy""",,OutputProcessor::Unit::J,WaterThermalTank( WaterThermalTankNum ).UnmetEnergy,"""System""","""Sum"""
WaterThermalTanks.cc,4521,"""Water Heater Venting Heat Transfer Rate""",,OutputProcessor::Unit::W,WaterThermalTank( WaterThermalTankNum ).VentRate,"""System""","""Average"""
WaterThermalTanks.cc,4522,"""Water Heater Venting Heat Transfer Energy""",,OutputProcessor::Unit::J,WaterThermalTank( WaterThermalTankNum ).VentEnergy,"""System""","""Sum"""
WaterThermalTanks.cc,4524,"""Water Heater Net Heat Transfer Rate""",,OutputProcessor::Unit::W,WaterThermalTank( WaterThermalTankNum ).NetHeatTransferRate,"""System""","""Average"""
WaterThermalTanks.cc,4525,"""Water Heater Net Heat Transfer Energy""",,OutputProcessor::Unit::J,WaterThermalTank( WaterThermalTankNum ).NetHeatTransferEnergy,"""System""","""Sum"""
WaterThermalTanks.cc,4527,"""Water Heater Cycle On Count""",,OutputProcessor::Unit::None,WaterThermalTank( WaterThermalTankNum ).CycleOnCount,"""System""","""Sum"""
WaterThermalTanks.cc,4528,"""Water Heater Runtime Fraction""",,OutputProcessor::Unit::None,WaterThermalTank( WaterThermalTankNum ).RuntimeFraction,"""System""","""Average"""
WaterThermalTanks.cc,4529,"""Water Heater Part Load Ratio""",,OutputProcessor::Unit::None,WaterThermalTank( WaterThermalTankNum ).PartLoadRatio,"""System""","""Average"""
WaterThermalTanks.cc,4532,"""Water Heater Electric Power""",,OutputProcessor::Unit::W,WaterThermalTank( WaterThermalTankNum ).FuelRate,"""System""","""Average"""
WaterThermalTanks.cc,4534,"""Water Heater "" + WaterThermalTank( WaterThermalTankNum ).FuelType + "" Rate""",,OutputProcessor::Unit::W,WaterThermalTank( WaterThermalTankNum ).FuelRate,"""System""","""Average"""
WaterThermalTanks.cc,4536,"""Water Heater "" + WaterThermalTank( WaterThermalTankNum ).FuelType + "" Energy""",,OutputProcessor::Unit::J,WaterThermalTank( WaterThermalTankNum ).FuelEnergy,"""System""","""Sum"""
WaterThermalTanks.cc,4538,"""Water Heater Off Cycle Parasitic Electric Power""",,OutputProcessor::Unit::W,WaterThermalTank( WaterThermalTankNum ).OffCycParaFuelRate,"""System""","""Average"""
WaterThermalTanks.cc,4540,"""Water Heater Off Cycle Parasitic "" + WaterThermalTank( WaterThermalTankNum ).OffCycParaFuelType + "" Rate""",,OutputProcessor::Unit::W,WaterThermalTank( WaterThermalTankNum ).OffCycParaFuelRate,"""System""","""Average"""
WaterThermalTanks.cc,4542,"""Water Heater Off Cycle Parasitic "" + WaterThermalTank( WaterThermalTankNum ).OffCycParaFuelType + "" Energy""",,OutputProcessor::Unit::J,WaterThermalTank( WaterThermalTankNum ).OffCycParaFuelEnergy,"""System""","""Sum"""
WaterThermalTanks.cc,4544,"""Water Heater On Cycle Parasitic Electric Power""",,OutputProcessor::Unit::W,WaterThermalTank( WaterThermalTankNum ).OnCycParaFuelRate,"""System""","""Average"""
WaterThermalTanks.cc,4546,"""Water Heater On Cycle Parasitic "" + WaterThermalTank( WaterThermalTankNum ).OnCycParaFuelType + "" Rate""",,OutputProcessor::Unit::W,WaterThermalTank( WaterThermalTankNum ).OnCycParaFuelRate,"""System""","""Average"""
WaterThermalTanks.cc,4549,"""Water Heater On Cycle Parasitic "" + WaterThermalTank( WaterThermalTankNum ).OnCycParaFuelType + "" Energy""",,OutputProcessor::Unit::J,WaterThermalTank( WaterThermalTankNum ).OnCycParaFuelEnergy,"""System""","""Sum"""
WaterThermalTanks.cc,4551,"""Water Heater Water Volume Flow Rate""",,OutputProcessor::Unit::m3_s,WaterThermalTank( WaterThermalTankNum ).VolFlowRate,"""System""","""Average"""
WaterThermalTanks.cc,4552,"""Water Heater Water Volume""",,OutputProcessor::Unit::m3,WaterThermalTank( WaterThermalTankNum ).VolumeConsumed,"""System""","""Sum"""
WaterThermalTanks.cc,4553,"""Water Heater Mains Water Volume""",,OutputProcessor::Unit::m3,WaterThermalTank( WaterThermalTankNum ).VolumeConsumed,"""System""","""Sum"""
WaterThermalTanks.cc,4558,"""Water Heater Compressor Part Load Ratio""",,OutputProcessor::Unit::None,HPWH.HeatingPLR,"""System""","""Average"""
WaterThermalTanks.cc,4559,"""Water Heater Off Cycle Ancillary Electric Power""",,OutputProcessor::Unit::W,HPWH.OffCycParaFuelRate,"""System""","""Average"""
WaterThermalTanks.cc,4560,"""Water Heater Off Cycle Ancillary Electric Energy""",,OutputProcessor::Unit::J,HPWH.OffCycParaFuelEnergy,"""System""","""Sum"""
WaterThermalTanks.cc,4561,"""Water Heater On Cycle Ancillary Electric Power""",,OutputProcessor::Unit::W,HPWH.OnCycParaFuelRate,"""System""","""Average"""
WaterThermalTanks.cc,4562,"""Water Heater On Cycle Ancillary Electric Energy""",,OutputProcessor::Unit::J,HPWH.OnCycParaFuelEnergy,"""System""","""Sum"""
WaterThermalTanks.cc,4563,"""Water Heater Heat Pump Control Tank Temperature""",,OutputProcessor::Unit::C,HPWH.ControlTempAvg,"""System""","""Average"""
WaterThermalTanks.cc,4564,"""Water Heater Heat Pump Control Tank Final Temperature""",,OutputProcessor::Unit::C,HPWH.ControlTempFinal,"""System""","""Average"""
WaterThermalTanks.cc,4569,"""Water Heater Part Load Ratio""",,OutputProcessor::Unit::None,WaterHeaterDesuperheater( WaterThermalTank( WaterThermalTankNum ).DesuperheaterNum ).DesuperheaterPLR,"""System""","""Average"""
WaterThermalTanks.cc,4570,"""Water Heater On Cycle Parasitic Electric Power""",,OutputProcessor::Unit::W,WaterHeaterDesuperheater( WaterThermalTank( WaterThermalTankNum ).DesuperheaterNum ).OnCycParaFuelRate,"""System""","""Average"""
WaterThermalTanks.cc,4571,"""Water Heater On Cycle Parasitic Electric Energy""",,OutputProcessor::Unit::J,WaterHeaterDesuperheater( WaterThermalTank( WaterThermalTankNum ).DesuperheaterNum ).OnCycParaFuelEnergy,"""System""","""Sum"""
WaterThermalTanks.cc,4572,"""Water Heater Off Cycle Parasitic Electric Power""",,OutputProcessor::Unit::W,WaterHeaterDesuperheater( WaterThermalTank( WaterThermalTankNum ).DesuperheaterNum ).OffCycParaFuelRate,"""System""","""Average"""
WaterThermalTanks.cc,4573,"""Water Heater Off Cycle Parasitic Electric Energy""",,OutputProcessor::Unit::J,WaterHeaterDesuperheater( WaterThermalTank( WaterThermalTankNum ).DesuperheaterNum ).OffCycParaFuelEnergy,"""System""","""Sum"""
WaterThermalTanks.cc,4574,"""Water Heater Heat Reclaim Efficiency Modifier Multiplier""",,OutputProcessor::Unit::None,WaterHeaterDesuperheater( WaterThermalTank( WaterThermalTankNum ).DesuperheaterNum ).HEffFTempOutput,"""System""","""Average"""
WaterThermalTanks.cc,4575,"""Water Heater Pump Electric Power""",,OutputProcessor::Unit::W,WaterHeaterDesuperheater( WaterThermalTank( WaterThermalTankNum ).DesuperheaterNum ).PumpPower,"""System""","""Average"""
WaterThermalTanks.cc,4576,"""Water Heater Pump Electric Energy""",,OutputProcessor::Unit::J,WaterHeaterDesuperheater( WaterThermalTank( WaterThermalTankNum ).DesuperheaterNum ).PumpEnergy,"""System""","""Sum"""
WaterThermalTanks.cc,4577,"""Water Heater Heating Rate""",,OutputProcessor::Unit::W,WaterHeaterDesuperheater( WaterThermalTank( WaterThermalTankNum ).DesuperheaterNum ).HeaterRate,"""System""","""Average"""
WaterThermalTanks.cc,4578,"""Water Heater Heating Energy""",,OutputProcessor::Unit::J,WaterHeaterDesuperheater( WaterThermalTank( WaterThermalTankNum ).DesuperheaterNum ).HeaterEnergy,"""System""","""Sum"""
WaterThermalTanks.cc,4585,"""Water Heater Heater 1 Heating Rate""",,OutputProcessor::Unit::W,WaterThermalTank( WaterThermalTankNum ).HeaterRate1,"""System""","""Average"""
